ds,yhat,yhat_lower,yhat_upper
2023-01-05 06:00:00,70.07399213174307,62.20179748916541,77.34143783084538
2023-01-05 07:00:00,78.38552232708102,71.4320681325494,86.50511287237379
2023-01-05 08:00:00,85.87275386962433,78.10892952685619,93.84760004445195
2023-01-05 09:00:00,91.189884061411,83.90342588255172,99.14427686439677
2023-01-05 10:00:00,93.5750040825198,84.98206956287805,100.80491581160007
2023-01-05 11:00:00,93.84850306329514,86.4103842790729,101.57986217297159
2023-01-05 12:00:00,93.69190246500028,85.37322607791492,101.59987887435777
2023-01-05 13:00:00,93.94642242053581,86.31880596862304,101.54505789542947
2023-01-05 14:00:00,93.7219973686863,86.26421057373321,101.66448091010973
2023-01-05 15:00:00,91.26901507619993,83.26694492341528,99.03139809237705
2023-01-05 16:00:00,85.72097485478824,78.28004656986721,93.11779920183609
2023-01-05 17:00:00,77.8929490146607,70.93293423823526,86.11372053083599
2023-01-05 18:00:00,69.30163846071989,61.750200912079855,76.77489905437872
2023-01-05 19:00:00,60.47069755402454,52.615267913133515,68.21488557859155
2023-01-05 20:00:00,50.427766866501855,42.78051639564334,58.36042232316057
2023-01-05 21:00:00,38.146186460272304,29.789611551037357,45.73617046880084
2023-01-05 22:00:00,24.628914032784465,17.40295868302101,32.641220703100736
2023-01-05 23:00:00,13.454338281682759,5.75098735551472,21.082825868335924
2023-01-06 00:00:00,8.885577372222066,0.9330204967636994,16.55543847909052
2023-01-06 01:00:00,12.937273943553457,5.031505293725125,20.620080898713052
2023-01-06 02:00:00,23.89305105749476,16.502851125475043,31.603196561686463
2023-01-06 03:00:00,37.56590573942156,30.0155039061274,45.370712836921015
2023-01-06 04:00:00,50.188569606930514,42.40842402832909,58.12817921512921
2023-01-06 05:00:00,60.46549864017472,52.731419036070406,68.5448987265814
2023-01-06 06:00:00,69.24835316068045,61.960070426227325,77.03927170832213
2023-01-06 07:00:00,77.55428839568864,69.98535545744663,85.21682224242727
2023-01-06 08:00:00,85.04773551323666,77.37047789983616,92.63606522220792
2023-01-06 09:00:00,90.38284175911554,83.1872861489492,98.1191552338385
2023-01-06 10:00:00,92.79751201411514,85.17496866269705,100.08097044022448
2023-01-06 11:00:00,93.11181558956204,85.15918374083954,100.6727731392075
2023-01-06 12:00:00,93.00682491167386,85.87029501573251,100.9780766376276
2023-01-06 13:00:00,93.32318768971643,85.8527774819565,101.31886798200703
2023-01-06 14:00:00,93.17014982911927,85.62573228684018,100.64389556941343
2023-01-06 15:00:00,90.79730308983777,83.45012210916114,98.44470834097223
2023-01-06 16:00:00,85.33725318671613,78.22536212692181,93.77156081257338
2023-01-06 17:00:00,77.60409225190668,70.02743429989663,85.05549598521031
2023-01-06 18:00:00,69.11346642721955,60.91895030026393,76.47718317965266
2023-01-06 19:00:00,60.387913558513745,52.554802547194676,68.21155032016249
2023-01-06 20:00:00,50.45390944712324,42.77712636432144,57.71688798658726
2023-01-06 21:00:00,38.28359516630854,31.15422472366714,45.846980352107146
2023-01-06 22:00:00,24.87870955178056,17.585659737664407,32.799673350560695
2023-01-06 23:00:00,13.816417082364744,5.7621745746079815,21.730646338759612
2023-01-07 00:00:00,9.358620852403845,1.9371321737530802,16.81161984701092
2023-01-07 01:00:00,13.518771872642091,5.779812845179305,20.887127773987995
2023-01-07 02:00:00,24.579338954870565,16.947443112270367,31.942330143911384
2023-01-07 03:00:00,38.35221564430064,30.95300691327206,46.06478890620757
2023-01-07 04:00:00,51.06909353911789,43.85270708667725,58.39312524048907
2023-01-07 05:00:00,61.43346389522371,53.47811119551791,69.12460461172032
2023-01-07 06:00:00,70.29610844491273,62.942433010097105,78.46465347563853
2023-01-07 07:00:00,78.6733996736676,71.07191146879741,86.34059700099914
2023-01-07 08:00:00,86.22909032825126,78.90323072145515,93.70637706935356
2023-01-07 09:00:00,91.61676068754682,83.54838893454523,98.64260609797903
2023-01-07 10:00:00,94.07386583305232,86.5531742798839,101.85075406802244
2023-01-07 11:00:00,94.42014667408314,86.78409644476629,102.07552165078657
2023-01-07 12:00:00,94.33647133076055,86.50616644240499,101.52341861447364
2023-01-07 13:00:00,94.6634084488689,87.0705670780975,102.42069889598507
2023-01-07 14:00:00,94.5102496970972,86.763749443873,101.74787023836878
2023-01-07 15:00:00,92.12675546287612,84.34799058570982,98.90389401304942
2023-01-07 16:00:00,86.64581947667544,78.64801811630628,93.87558869408099
2023-01-07 17:00:00,78.88193633643759,70.8709352132868,87.13155864530475
2023-01-07 18:00:00,70.3512627667658,62.68272254117219,77.76713988984423
2023-01-07 19:00:00,61.57694767733449,53.33436907605752,69.24394801550184
2023-01-07 20:00:00,51.586169588801255,43.72547151714955,59.36937657126332
2023-01-07 21:00:00,39.35185401485666,31.531558770433083,47.28089796635145
2023-01-07 22:00:00,25.876595090074204,18.010061365043168,33.182241743411005
2023-01-07 23:00:00,14.738471772792487,7.658283910174881,22.228464674550665
2023-01-08 00:00:00,10.200348478280972,2.6948403869150046,18.246400317382193
2023-01-08 01:00:00,14.276671557841382,6.785812134476309,21.820128080560032
2023-01-08 02:00:00,25.250926024872037,17.584928757190795,33.062608297880836
2023-01-08 03:00:00,38.93602917068422,31.45055013248613,47.20509474970868
2023-01-08 04:00:00,51.5646905898932,44.16001811250355,59.11323368264781
2023-01-08 05:00:00,61.841400663352005,54.22268654441798,68.89960115936269
2023-01-08 06:00:00,70.61790861377398,62.54506591884534,78.51152625595883
2023-01-08 07:00:00,78.91151053551312,71.02327283636711,86.59825857806923
2023-01-08 08:00:00,86.38682732352163,78.76509347152184,94.30096935825846
2023-01-08 09:00:00,91.6982411788475,83.43738912038998,99.49701226747939
2023-01-08 10:00:00,94.08393307495996,86.56417054522083,102.2287049845554
2023-01-08 11:00:00,94.36428504684747,87.01309370132942,102.31233080470179
2023-01-08 12:00:00,94.22071402697898,86.6533822152105,102.01690121134843
2023-01-08 13:00:00,94.49423888949134,86.449770076646,102.27907984815864
2023-01-08 14:00:00,94.29449803211622,87.33490512529674,102.02591559331583
2023-01-08 15:00:00,91.87149156945569,84.41323997151174,99.76074598051277
2023-01-08 16:00:00,86.35824391107676,78.47103168457978,93.96547788475159
2023-01-08 17:00:00,78.56927072281307,71.24563944100399,86.00155912996419
2023-01-08 18:00:00,70.02064106352675,62.11403120425748,77.57396945075304
2023-01-08 19:00:00,61.23530984191119,54.13937686146576,69.01902553539261
2023-01-08 20:00:00,51.24015902787904,44.00859798387895,58.901772509585506
2023-01-08 21:00:00,39.007720202342284,30.79397607360601,46.67152138945036
2023-01-08 22:00:00,25.540102653151976,18.293947145809895,33.05347940910507
2023-01-08 23:00:00,14.414817259885545,6.6804881181426286,22.15326110688821
2023-01-09 00:00:00,9.894085915476857,1.9802631063656215,17.15385679235694
2023-01-09 01:00:00,13.991647785261748,6.592639695158409,21.938685577277607
2023-01-09 02:00:00,24.99022667065441,17.249527360078105,32.91443585588987
2023-01-09 03:00:00,38.70193598404789,30.891792587955454,46.15793676644355
2023-01-09 04:00:00,51.35865068717945,43.71010755353826,59.22972192129538
2023-01-09 05:00:00,61.66400810850692,54.35555134337848,69.32460343251056
2023-01-09 06:00:00,70.4688985670595,62.89547541765087,78.00160469535473
2023-01-09 07:00:00,78.78976604613455,71.43672658925556,86.81967075586307
2023-01-09 08:00:00,86.29039867605964,78.0034650395086,94.04419605923566
2023-01-09 09:00:00,91.62437753770985,84.08496000371986,99.1002582958871
2023-01-09 10:00:00,94.02912599642002,85.79660254470394,101.48426645669123
2023-01-09 11:00:00,94.32432328443198,86.53166133341334,101.499670573312
2023-01-09 12:00:00,94.1907488962247,86.81587109275208,101.70850634207201
2023-01-09 13:00:00,94.4688593201274,86.83748380669901,102.25498444902364
2023-01-09 14:00:00,94.2678143046912,86.82427586104212,101.88645834318109
2023-01-09 15:00:00,91.83722661733825,84.33129731682065,99.33799103371543
2023-01-09 16:00:00,86.30983644774392,78.10250069427553,93.61410819175964
2023-01-09 17:00:00,78.49996694463675,71.04313721413143,85.77220091035908
2023-01-09 18:00:00,69.92360648778407,62.1019823069945,78.0823992243291
2023-01-09 19:00:00,61.103737851014756,52.8130326877129,69.10165930494831
2023-01-09 20:00:00,51.06738018520262,42.92373094804569,59.381482642692156
2023-01-09 21:00:00,38.78731084444563,31.0184678552038,46.273427113290225
2023-01-09 22:00:00,25.265991286005914,17.693087353888334,32.93090014717663
2023-01-09 23:00:00,14.081387305365794,6.355658867437386,21.32024696138194
2023-01-10 00:00:00,9.496273399203233,2.3393862694597902,16.883900374520213
2023-01-10 01:00:00,13.525032616798569,6.499315130702789,20.98093890921051
2023-01-10 02:00:00,24.45111624572158,17.02801424558134,32.16532256570014
2023-01-10 03:00:00,38.087439932792606,30.59989687651039,45.357377003791186
2023-01-10 04:00:00,50.666745703471214,42.8225712395274,58.004878996274854
2023-01-10 05:00:00,60.8935919192661,53.37435751843117,68.38023591973014
2023-01-10 06:00:00,69.6198322371047,61.745426129932795,77.4688180909201
2023-01-10 07:00:00,77.86290396378408,70.00418319311053,85.4285348189975
2023-01-10 08:00:00,85.28760571724558,77.79353594661299,93.0784371721334
2023-01-10 09:00:00,90.54853307531408,82.72752509007304,97.84860857553373
2023-01-10 10:00:00,92.88411458426901,85.07299739175512,100.31735266271863
2023-01-10 11:00:00,93.1150120206218,85.76338925736007,101.09483651439943
2023-01-10 12:00:00,92.92295163994791,84.91726328540143,100.41740548721678
2023-01-10 13:00:00,93.14928810669096,84.93135970295027,101.23789904635146
2023-01-10 14:00:00,92.90401846979991,85.20455187945318,99.92765479324848
2023-01-10 15:00:00,90.43752031499173,82.84506456265808,98.20574507213492
2023-01-10 16:00:00,84.8832098486309,77.07368841045908,92.83444796228842
2023-01-10 17:00:00,77.05600409284874,69.78243449532793,84.51858434084353
2023-01-10 18:00:00,68.47237795976093,60.62965634976006,75.93082317869928
2023-01-10 19:00:00,59.6556913798914,51.720036140194935,67.54070434842491
2023-01-10 20:00:00,49.63322507786369,41.64361694385496,57.490912407432795
2023-01-10 21:00:00,37.377897599292496,29.461792065302717,45.242268941836464
2023-01-10 22:00:00,23.89218787240494,16.945152670927154,31.590052492525878
2023-01-10 23:00:00,12.753953637608141,4.9384629901753625,20.25828811185798
2023-01-11 00:00:00,8.225735550302637,0.8275672597015925,15.72296645554995
2023-01-11 01:00:00,12.32155833394215,5.065139807664658,19.884015301257516
2023-01-11 02:00:00,23.324393331620016,14.844051930321177,30.82989578075768
2023-01-11 03:00:00,37.04655901247361,29.692959502636153,45.13464129900946
2023-01-11 04:00:00,49.7200888681158,42.502312085835754,57.253867980904374
2023-01-11 05:00:00,60.048728661153994,52.50080919861183,68.34178465392077
2023-01-11 06:00:00,68.88342400306807,61.21117870982527,76.65084982522336
2023-01-11 07:00:00,77.2406185723721,69.84669248925029,85.34922226761473
2023-01-11 08:00:00,84.78404275007824,76.90997480020084,92.58887187437469
2023-01-11 09:00:00,90.16716123117534,82.55741524865972,97.57229960056087
2023-01-11 10:00:00,92.62722184179583,84.99828676928303,100.12426858869874
2023-01-11 11:00:00,92.98366929915267,85.21340178945863,100.55501647563122
2023-01-11 12:00:00,92.91699048669501,85.63066000757837,100.62395667945817
2023-01-11 13:00:00,93.26729276583801,85.58324153382628,100.4712069121949
2023-01-11 14:00:00,93.14333252890029,85.81109158025605,100.77698649346875
2023-01-11 15:00:00,90.79426787271882,83.25019276800936,99.47583238420407
2023-01-11 16:00:00,85.3523311520841,77.61493541615312,92.49655916408088
2023-01-11 17:00:00,77.63130516678201,69.46038574492758,85.71844450498581
2023-01-11 18:00:00,69.14659376882962,61.49311253979459,76.40871472840588
2023-01-11 19:00:00,60.420561820010505,52.02702524919319,67.78404972892776
2023-01-11 20:00:00,50.47958294532798,42.23417884979015,58.308773156993844
2023-01-11 21:00:00,38.29576753777648,30.06436784633072,46.25023793205119
2023-01-11 22:00:00,24.87089516906196,17.541642000213507,32.09482560879192
2023-01-11 23:00:00,13.782241598326408,6.3616689332823295,21.50852072405648
2023-01-12 00:00:00,9.29189009307445,1.7166587963857567,16.422260841721386
2023-01-12 01:00:00,13.413538345418388,5.848181570783292,21.468158478146847
2023-01-12 02:00:00,24.429965245041885,16.771570894362135,32.06272893172615
2023-01-12 03:00:00,38.15343402937086,30.533368555169027,45.7433474912454
2023-01-12 04:00:00,50.81606119255146,42.530062694567405,58.31811512585223
2023-01-12 05:00:00,61.12181310947948,53.85601802848394,68.71572458608574
2023-01-12 06:00:00,69.92199136142618,61.75173776464341,77.40293829999392
2023-01-12 07:00:00,78.23352707858149,70.4527605738353,85.61504830158728
2023-01-12 08:00:00,85.72076414273891,78.1651882747221,93.6083465920689
2023-01-12 09:00:00,91.03789985600812,83.28556865119037,98.85238801471822
2023-01-12 10:00:00,93.42302539905886,85.80961382717784,101.20776381237285
2023-01-12 11:00:00,93.6965299015271,86.37627770172257,100.98215945025221
2023-01-12 12:00:00,93.53993482491362,85.75668988186982,101.21007380560405
2023-01-12 13:00:00,93.79446038162033,86.08565510827908,101.4342551045927
2023-01-12 14:00:00,93.57004093107707,85.92824247791914,101.60128340497046
2023-01-12 15:00:00,91.11706423963597,83.14699935964903,98.66759758226961
2023-01-12 16:00:00,85.5690296194409,77.92536228105477,93.24577125034571
2023-01-12 17:00:00,77.7410093805044,70.23762059625881,85.13496192592646
2023-01-12 18:00:00,69.14970442776415,61.8672428507338,76.962030804662
2023-01-12 19:00:00,60.31876912224792,52.70082782918167,68.28616070422599
2023-01-12 20:00:00,50.27584403494128,42.220130952402506,57.906067911417274
2023-01-12 21:00:00,37.994269229016886,30.51663941762134,45.41274575718515
2023-01-12 22:00:00,24.477002401672387,17.231305061705406,31.878746499041547
2023-01-12 23:00:00,13.302432250842877,5.671796168124632,20.884872009048536
2023-01-13 00:00:00,8.733676941683477,1.1690024862077766,16.01816404043312
2023-01-13 01:00:00,12.78537911331859,4.754770849204289,20.24402488272447
2023-01-13 02:00:00,23.741161827403516,15.99843010633701,32.26566159897751
2023-01-13 03:00:00,37.414022109707346,29.914756674024336,45.33083420847073
2023-01-13 04:00:00,50.03669157742048,42.169567019720176,57.5054298993673
2023-01-13 05:00:00,60.31362621088884,51.87311104559548,67.64568213156025
2023-01-13 06:00:00,69.09648633162574,61.866512895822424,76.6226079343396
2023-01-13 07:00:00,77.40242716688704,69.5107109831994,84.97528142366507
2023-01-13 08:00:00,84.89587988469978,77.24949885081664,92.76482467432272
2023-01-13 09:00:00,90.23099173075119,82.0391843132104,97.95240179971408
2023-01-13 10:00:00,92.64566758608899,85.23232388535136,100.49685448963689
2023-01-13 11:00:00,92.95997676177014,85.6876746661787,101.4719687084218
2023-01-13 12:00:00,92.85499168491904,85.226473885123,100.4576760679932
2023-01-13 13:00:00,93.17136006399686,85.7396721102152,100.85280888679193
2023-01-13 14:00:00,93.01832780466572,85.50225890909402,100.31121913421612
2023-01-13 15:00:00,90.645486666217,83.1129515440949,98.840006729717
2023-01-13 16:00:00,85.18544236417522,77.3976470939022,93.72744680024466
2023-01-13 17:00:00,77.45228703043355,69.1672062771972,85.23779137919327
2023-01-13 18:00:00,68.96166680725835,61.7123719709652,76.77165088679156
2023-01-13 19:00:00,60.23611953559701,52.67666847752035,67.68237607447051
2023-01-13 20:00:00,50.30212102166999,42.72878342921033,57.55829842907563
2023-01-13 21:00:00,38.13181233840221,30.884333398543326,46.59979835956157
2023-01-13 22:00:00,24.726932321270702,17.200649788267583,32.279585862541
2023-01-13 23:00:00,13.664645449377389,5.954756506629735,21.774184001430374
2023-01-14 00:00:00,9.206854816965155,1.1375853543474408,16.594047853951523
2023-01-14 01:00:00,13.367011434278062,5.360626080195933,21.03516687348984
2023-01-14 02:00:00,24.427584114367164,16.82886690857576,32.002028175399595
2023-01-14 03:00:00,38.20046640142637,30.28024823972548,45.788189928597646
2023-01-14 04:00:00,50.91734989369146,43.119587041353576,58.489426516393216
2023-01-14 05:00:00,61.28172584727253,54.241473349516625,68.80984002022828
2023-01-14 06:00:00,70.14437599444018,62.77260447895838,78.02945431966408
2023-01-14 07:00:00,78.52167282069563,71.30692889035313,85.93152780967839
2023-01-14 08:00:00,86.07736907279003,78.44274934783725,93.45088306325616
2023-01-14 09:00:00,91.46504502950451,84.21708437450263,99.53647013278841
2023-01-14 10:00:00,93.92215577259641,86.88046087347657,101.41144837916677
2023-01-14 11:00:00,94.26844221312413,86.57198586032781,101.81386739980859
2023-01-14 12:00:00,94.18477246928865,86.58671115330327,102.04116851397171
2023-01-14 13:00:00,94.51171518688228,86.98640611166958,102.43012155505183
2023-01-14 14:00:00,94.35856203473743,87.2892804969373,102.35159803116453
2023-01-14 15:00:00,91.97507339988384,84.18327642061847,99.89102423490094
2023-01-14 16:00:00,86.49414301321832,78.62526023437749,94.66506206025325
2023-01-14 17:00:00,78.73026547249994,70.65515352198098,86.33623280249569
2023-01-14 18:00:00,70.1995975024365,62.33494457812354,77.48952917909186
2023-01-14 19:00:00,61.42528801259211,53.55204412823214,69.01730898027266
2023-01-14 20:00:00,51.4345155236273,43.4775488327698,59.43616563323379
2023-01-14 21:00:00,39.20020554933781,30.920733821921793,46.7310335441395
2023-01-14 22:00:00,25.72495222404943,18.32293161840225,33.1448344664136
2023-01-14 23:00:00,14.586834506390211,7.169063724310617,22.29565672662132
2023-01-15 00:00:00,10.048716811530255,2.2393153542403477,17.43423044645386
2023-01-15 01:00:00,14.125045490744625,6.943784009185453,21.87475605614737
2023-01-15 02:00:00,25.099305557400804,17.50682835518909,32.96111797809186
2023-01-15 03:00:00,38.78441430280386,31.60446880111785,46.693615087443405
2023-01-15 04:00:00,51.413081321571845,43.41057433965229,59.33798498771752
2023-01-15 05:00:00,61.68979699460082,54.3627099005736,69.8920858735359
2023-01-15 06:00:00,70.46631054417055,62.657969106058516,78.07067150158458
2023-01-15 07:00:00,78.7599180659474,71.21862705285594,86.56677818979702
2023-01-15 08:00:00,86.2352404535713,78.70150013098905,93.81761836214552
2023-01-15 09:00:00,91.54665990850928,83.94892499922655,99.50802419815979
2023-01-15 10:00:00,93.93235740734767,86.62048901516293,101.7966734751809
2023-01-15 11:00:00,94.21271498203025,86.38889066328542,101.99241805046941
2023-01-15 12:00:00,94.06914956505975,86.87058854563531,101.97654643640931
2023-01-15 13:00:00,94.34268003045659,86.76678690980548,101.85719625843014
2023-01-15 14:00:00,94.14294477579102,86.30137848701152,102.14704890549879
2023-01-15 15:00:00,91.71994391594465,84.64103614744751,99.44306306346108
2023-01-15 16:00:00,86.20670186039546,78.50405987688663,93.78960264221055
2023-01-15 17:00:00,78.41773426492688,70.89890834736886,86.29526806382422
2023-01-15 18:00:00,69.8691101982886,61.81644508511354,76.88516001879243
2023-01-15 19:00:00,61.083784569577226,53.34175615876787,68.78952046454961
2023-01-15 20:00:00,51.088639348290855,43.915241199960036,58.92913374313303
2023-01-15 21:00:00,38.85620611549618,31.084813072748954,46.74827996341249
2023-01-15 22:00:00,25.388594159070053,17.588211416290036,32.93454389125791
2023-01-15 23:00:00,14.263314358711433,6.773055454791635,22.143497756430875
2023-01-16 00:00:00,9.742588607028637,2.3370306328943187,17.753354617796052
2023-01-16 01:00:00,13.840156069554645,6.607899000954487,21.71363242381284
2023-01-16 02:00:00,24.83874054784016,16.951905126920924,32.68007409966237
2023-01-16 03:00:00,38.55045545400307,31.594066773482513,46.26404584220379
2023-01-16 04:00:00,51.20717574987835,43.162362432168706,58.80461618018927
2023-01-16 05:00:00,61.51253876394789,54.80058643148756,69.63693350280958
2023-01-16 06:00:00,70.31743481539587,62.54210677000238,78.01878401580824
2023-01-16 07:00:00,78.63830788711755,70.76454496896216,85.68077186212314
2023-01-16 08:00:00,86.13894610983917,78.57166454091211,93.97485904175839
2023-01-16 09:00:00,91.47293056279236,84.00205446245212,99.06135153769286
2023-01-16 10:00:00,93.87768461279248,86.24300542057941,101.8186658287607
2023-01-16 11:00:00,94.172887491956,86.18449289824193,101.4292775297905
2023-01-16 12:00:00,94.03931869513801,85.71712195774082,101.45891607859653
2023-01-16 13:00:00,94.3174347103913,85.85131709370916,101.7759294034919
2023-01-16 14:00:00,94.11639528613878,85.71254416903744,102.03071432963077
2023-01-16 15:00:00,91.68581319031557,83.7116165742425,99.95779487296332
2023-01-16 16:00:00,86.1584231297046,78.8654523988397,94.1075044231794
